sample,node,distance,label,distance_raw
3631,node3,0.0536998789260024,1,17.34
3632,node3,0.21187949576241,1,61.76
3633,node3,0.1176198276476034,1,35.29
3634,node3,0.2368064952638701,1,68.76
3635,node3,0.1503454169930916,1,44.48
3636,node3,0.1964959760700804,1,57.44
3637,node3,0.00712199985756,0,4.26
3638,node3,0.0334021793319564,0,11.64
3639,node3,0.0893098782138024,1,27.34
3640,node3,0.17626949647461,1,51.76
3641,node3,0.1870237162595256,1,54.78
3642,node3,0.0926216081475678,1,28.27
3643,node3,0.0854283882914322,1,26.25
3644,node3,0.133715547325689,1,39.81
3645,node3,0.1894451962110961,1,55.46
3646,node3,0.2014101559717969,1,58.82
3647,node3,0.168257246634855,1,49.51
3648,node3,0.2181824656363507,1,63.53
3649,node3,0.1858485862830283,1,54.45
3650,node3,0.1354248272915034,1,40.29
3651,node3,0.1997720960045581,1,58.36
3652,node3,0.3857275122854497,0,110.58
3653,node3,0.0913040381739192,1,27.9
3654,node3,0.1370628872587422,1,40.75
3655,node3,0.1059753578804928,1,32.02
3656,node3,0.2451036250979275,1,71.09
3657,node3,0.118047147639057,1,35.41
3658,node3,0.1217149775657004,1,36.44
3659,node3,0.2026921159461576,1,59.18
3660,node3,0.1530517769389645,1,45.24
3661,node3,0.0453671390926572,1,15.0
3662,node3,0.1887329962253401,1,55.26
3663,node3,0.1291930774161384,1,38.54
3664,node3,0.1255608574887828,1,37.52
3665,node3,0.1658001566839969,1,48.82
3666,node3,0.1916530161669397,1,56.08
